user_id,created_at,company_id,language,activated_at,state
15722,11-07-2014 11:37,1864,arabic,11-07-2014 11:39,active
15723,11-07-2014 14:20,6123,english,11-07-2014 14:22,active
15724,11-07-2014 13:23,5082,english,,pending
15725,11-07-2014 16:08,13192,spanish,11-07-2014 16:10,active
15726,11-07-2014 18:20,5199,italian,,pending
15727,11-07-2014 15:45,10172,english,,pending
15728,11-07-2014 17:13,816,french,,pending
15729,11-07-2014 13:05,1,english,,pending
15730,11-07-2014 09:44,229,english,11-07-2014 09:45,active
15731,11-07-2014 12:55,3641,english,11-07-2014 12:57,active
15732,11-07-2014 01:47,8430,russian,,pending
15733,11-07-2014 14:30,7576,english,11-07-2014 14:32,active
15734,11-07-2014 03:55,10821,japanese,11-07-2014 03:56,active
15735,11-07-2014 12:44,614,german,11-07-2014 12:45,active
15736,11-07-2014 03:47,6503,korean,,pending
15737,11-07-2014 07:44,2666,german,,pending
15738,11-07-2014 14:17,20,english,11-07-2014 14:19,active
15739,11-07-2014 08:09,7096,french,11-07-2014 08:11,active
15740,11-07-2014 15:42,1066,spanish,,pending
15741,11-07-2014 16:06,12295,spanish,11-07-2014 16:08,active
15742,11-07-2014 11:29,8626,spanish,,pending
15743,11-07-2014 13:21,208,japanese,,pending
15744,11-07-2014 12:59,1,japanese,,pending
15745,11-07-2014 12:33,45,english,11-07-2014 12:35,active
15746,11-07-2014 12:41,1,english,11-07-2014 12:42,active
15747,11-07-2014 00:26,12366,spanish,11-07-2014 00:28,active
15748,11-07-2014 05:25,50,arabic,,pending
15749,11-07-2014 20:30,1082,english,,pending
15750,11-07-2014 16:27,3266,portugese,11-07-2014 16:29,active
15751,11-07-2014 22:37,1,french,,pending
15752,11-07-2014 11:31,125,english,,pending
15753,11-07-2014 16:06,411,english,11-07-2014 16:08,active
15754,11-07-2014 12:14,1,french,11-07-2014 12:15,active
15755,11-07-2014 18:28,4340,english,11-07-2014 18:29,active
15756,11-07-2014 00:35,6121,english,,pending
15757,11-07-2014 16:56,9410,russian,,pending
15758,11-07-2014 18:28,11224,english,,pending
15759,11-07-2014 17:37,10509,french,,pending
15760,11-07-2014 13:56,6434,french,,pending
15761,11-07-2014 14:45,4949,english,,pending
15762,11-07-2014 16:58,6780,english,,pending
15763,11-07-2014 11:59,12150,english,,pending
15764,11-07-2014 16:18,4276,japanese,,pending
15765,11-07-2014 18:54,9292,english,11-07-2014 18:56,active
15766,11-07-2014 08:48,139,german,,pending
15767,11-07-2014 23:50,5031,german,11-07-2014 23:51,active
15768,11-07-2014 19:52,1298,english,,pending
15769,11-07-2014 12:21,3,english,11-07-2014 12:22,active
15770,11-07-2014 13:55,2015,chinese,11-07-2014 13:56,active
15771,11-07-2014 09:08,1799,indian,11-07-2014 09:10,active
15772,11-07-2014 04:53,154,english,,pending
15773,11-07-2014 12:56,7708,indian,,pending
15774,11-07-2014 12:08,4736,english,11-07-2014 12:10,active
15775,11-07-2014 16:46,7156,english,,pending
15776,11-07-2014 09:29,4891,english,,pending
15777,11-07-2014 17:32,35,spanish,,pending
15778,11-07-2014 12:45,1907,english,11-07-2014 12:46,active
15779,11-07-2014 11:59,5534,english,,pending
15780,11-07-2014 13:19,56,english,,pending
15781,11-07-2014 14:07,7498,english,11-07-2014 14:08,active
15782,11-07-2014 17:38,3450,english,11-07-2014 17:40,active
15783,11-07-2014 12:32,2729,english,11-07-2014 12:33,active
15784,11-07-2014 17:08,1,english,11-07-2014 17:09,active
15785,11-07-2014 08:09,683,english,11-07-2014 08:10,active
15786,11-07-2014 17:34,1,english,11-07-2014 17:35,active
15787,11-07-2014 09:15,1,english,11-07-2014 09:16,active
15788,11-07-2014 16:04,10922,english,11-07-2014 16:05,active
15789,11-07-2014 14:47,1936,english,,pending
15790,11-07-2014 08:52,225,english,,pending
15791,11-07-2014 12:02,756,japanese,,pending
15792,11-07-2014 03:08,278,english,11-07-2014 03:09,active
15793,11-07-2014 15:22,7591,english,,pending
15794,11-07-2014 12:31,2603,arabic,11-07-2014 12:32,active
15795,11-07-2014 15:42,1425,arabic,,pending
15796,11-07-2014 18:03,11120,french,,pending
15797,11-07-2014 16:04,11,french,,pending
15798,11-07-2014 09:16,4069,english,,pending
15799,11-07-2014 03:10,9119,english,11-07-2014 03:11,active
15800,11-07-2014 08:35,8,spanish,,pending
15801,11-07-2014 16:28,31,portugese,,pending
15802,11-07-2014 11:23,4007,english,11-07-2014 11:24,active
15803,11-07-2014 07:11,10205,english,,pending
15804,11-07-2014 09:48,10589,english,11-07-2014 09:49,active
15805,11-07-2014 14:29,140,japanese,,pending
15806,12-07-2014 12:30,8543,german,12-07-2014 12:31,active
15807,12-07-2014 14:36,4677,english,12-07-2014 14:37,active
15808,12-07-2014 16:54,1,spanish,,pending
15809,12-07-2014 10:38,12357,french,,pending
15810,12-07-2014 13:46,14,english,12-07-2014 13:47,active
15811,12-07-2014 12:17,34,arabic,12-07-2014 12:19,active
15812,12-07-2014 10:04,318,english,12-07-2014 10:06,active
15813,12-07-2014 14:11,9424,english,,pending
15814,12-07-2014 13:54,1,spanish,,pending
15815,12-07-2014 12:13,5725,english,12-07-2014 12:15,active
15816,12-07-2014 09:14,10389,french,12-07-2014 09:15,active
15817,12-07-2014 13:37,3049,arabic,12-07-2014 13:39,active
15818,12-07-2014 06:11,12548,english,12-07-2014 06:12,active
15819,12-07-2014 18:16,11,english,,pending
15820,12-07-2014 19:14,5,english,,pending
15821,12-07-2014 14:51,1758,english,,pending
15822,12-07-2014 07:48,1,chinese,,pending
15823,12-07-2014 15:44,6827,english,12-07-2014 15:46,active
15824,13-07-2014 13:17,5662,english,13-07-2014 13:18,active
15825,13-07-2014 18:55,302,english,13-07-2014 18:57,active
15826,13-07-2014 16:59,20,english,,pending
15827,13-07-2014 05:34,1304,russian,13-07-2014 05:36,active
15828,13-07-2014 09:44,4897,english,,pending
15829,13-07-2014 07:42,1627,indian,,pending
15830,13-07-2014 13:43,280,arabic,13-07-2014 13:44,active
15831,13-07-2014 00:52,7308,english,,pending
15832,13-07-2014 20:24,4905,german,13-07-2014 20:26,active
15833,13-07-2014 13:54,1,english,,pending
15834,13-07-2014 19:21,3594,arabic,,pending
15835,13-07-2014 16:44,3,arabic,,pending
15836,13-07-2014 15:07,8,english,13-07-2014 15:08,active
15837,13-07-2014 09:29,1,german,13-07-2014 09:31,active
15838,13-07-2014 12:18,11133,english,,pending
15839,13-07-2014 11:41,2170,english,13-07-2014 11:43,active
15840,13-07-2014 11:12,11123,english,,pending
15841,13-07-2014 09:47,8077,spanish,13-07-2014 09:48,active
15842,13-07-2014 19:10,3,english,,pending
15843,13-07-2014 10:33,2078,spanish,,pending
15844,13-07-2014 10:32,4991,english,,pending
15845,14-07-2014 09:30,884,english,14-07-2014 09:31,active
15846,14-07-2014 10:59,6651,spanish,,pending
15847,14-07-2014 11:45,1,english,14-07-2014 11:46,active
15848,14-07-2014 10:55,5461,english,,pending
15849,14-07-2014 18:35,26,french,,pending
15850,14-07-2014 16:48,1851,french,14-07-2014 16:50,active
15851,14-07-2014 18:15,35,spanish,,pending
15852,14-07-2014 13:18,6182,french,,pending
15853,14-07-2014 12:58,11268,english,,pending
15854,14-07-2014 11:28,10339,english,,pending
15855,14-07-2014 21:08,5615,french,,pending
15856,14-07-2014 13:58,11018,english,,pending
15857,14-07-2014 19:25,3902,french,,pending
15858,14-07-2014 16:33,2,german,14-07-2014 16:34,active
15859,14-07-2014 16:39,9902,french,14-07-2014 16:41,active
15860,14-07-2014 16:29,1192,english,,pending
15861,14-07-2014 14:43,6112,spanish,14-07-2014 14:45,active
15862,14-07-2014 13:51,8946,english,,pending
15863,14-07-2014 18:26,12560,arabic,,pending
15864,14-07-2014 11:28,8101,english,14-07-2014 11:30,active
15865,14-07-2014 11:08,81,german,,pending
15866,14-07-2014 18:18,1,english,,pending
15867,14-07-2014 15:45,5879,french,,pending
15868,14-07-2014 00:41,90,english,,pending
15869,14-07-2014 09:56,11188,english,14-07-2014 09:58,active
15870,14-07-2014 14:39,9020,french,,pending
15871,14-07-2014 06:57,1,english,,pending
15872,14-07-2014 17:21,12766,english,,pending
15873,14-07-2014 03:36,9078,english,14-07-2014 03:37,active
15874,14-07-2014 17:33,11182,english,14-07-2014 17:35,active
15875,14-07-2014 04:23,3958,portugese,14-07-2014 04:24,active
15876,14-07-2014 17:42,1,arabic,,pending
15877,14-07-2014 10:07,655,french,,pending
15878,14-07-2014 04:36,10014,english,,pending
15879,14-07-2014 04:31,4686,french,,pending
15880,14-07-2014 08:40,2,english,,pending
15881,14-07-2014 15:01,2298,english,14-07-2014 15:02,active
15882,14-07-2014 17:37,11813,english,14-07-2014 17:39,active
15883,14-07-2014 18:34,2,english,,pending
15884,14-07-2014 18:22,6340,english,,pending
15885,14-07-2014 15:48,5934,english,14-07-2014 15:50,active
15886,14-07-2014 14:44,1442,english,14-07-2014 14:45,active
15887,14-07-2014 15:18,7059,english,,pending
15888,14-07-2014 02:15,10102,english,,pending
15889,14-07-2014 05:47,7252,italian,14-07-2014 05:49,active
15890,14-07-2014 07:57,230,portugese,,pending
15891,14-07-2014 14:41,13,english,14-07-2014 14:42,active
15892,14-07-2014 12:09,13136,english,14-07-2014 12:11,active
15893,14-07-2014 16:41,5582,french,14-07-2014 16:42,active
15894,14-07-2014 10:13,8245,japanese,,pending
15895,14-07-2014 01:08,194,german,,pending
15896,14-07-2014 20:51,2,french,,pending
15897,14-07-2014 15:27,3,japanese,14-07-2014 15:28,active
15898,14-07-2014 11:07,3274,english,,pending
15899,14-07-2014 18:56,7970,arabic,14-07-2014 18:58,active
15900,14-07-2014 16:44,7247,english,,pending
15901,14-07-2014 19:40,819,japanese,14-07-2014 19:42,active
15902,14-07-2014 18:15,10923,french,,pending
15903,14-07-2014 10:09,7331,english,14-07-2014 10:11,active
15904,14-07-2014 14:04,8010,spanish,,pending
15905,14-07-2014 15:41,390,english,14-07-2014 15:43,active
15906,14-07-2014 12:25,3442,french,14-07-2014 12:26,active
15907,14-07-2014 19:34,5925,english,14-07-2014 19:36,active
15908,14-07-2014 18:27,12335,indian,14-07-2014 18:28,active
15909,14-07-2014 10:33,10555,english,14-07-2014 10:35,active
15910,14-07-2014 15:04,4580,japanese,,pending
15911,14-07-2014 20:04,7342,french,14-07-2014 20:05,active
15912,14-07-2014 14:11,1766,portugese,,pending
15913,14-07-2014 17:17,474,spanish,14-07-2014 17:19,active
15914,14-07-2014 14:08,10208,english,,pending
15915,14-07-2014 07:07,9222,korean,14-07-2014 07:08,active
15916,14-07-2014 17:02,8825,russian,14-07-2014 17:03,active
15917,14-07-2014 16:12,7880,korean,,pending
15918,14-07-2014 10:15,10658,english,,pending
15919,14-07-2014 12:24,972,portugese,,pending
15920,14-07-2014 17:02,655,english,,pending
15921,14-07-2014 15:39,4,english,,pending
15922,14-07-2014 15:58,5125,indian,,pending
15923,14-07-2014 11:49,6588,english,,pending
15924,14-07-2014 13:30,1,english,14-07-2014 13:32,active
15925,14-07-2014 18:29,3915,english,,pending
15926,14-07-2014 18:19,634,spanish,14-07-2014 18:20,active
15927,14-07-2014 14:35,5883,japanese,,pending
15928,14-07-2014 19:10,17,english,14-07-2014 19:11,active
15929,15-07-2014 13:19,8550,english,,pending
15930,15-07-2014 11:48,10852,spanish,15-07-2014 11:50,active
15931,15-07-2014 09:21,7659,german,15-07-2014 09:22,active
15932,15-07-2014 15:05,4711,arabic,15-07-2014 15:06,active
15933,15-07-2014 07:50,3037,english,15-07-2014 07:51,active
15934,15-07-2014 02:07,10192,arabic,15-07-2014 02:08,active
15935,15-07-2014 17:08,10288,japanese,,pending
15936,15-07-2014 17:09,1,arabic,15-07-2014 17:11,active
15937,15-07-2014 23:03,54,english,15-07-2014 23:05,active
15938,15-07-2014 02:46,11263,french,,pending
15939,15-07-2014 11:25,4,english,,pending
15940,15-07-2014 12:21,7892,english,,pending
15941,15-07-2014 13:47,8885,english,,pending
15942,15-07-2014 12:45,7645,spanish,,pending
15943,15-07-2014 21:01,2200,spanish,15-07-2014 21:03,active
15944,15-07-2014 08:43,3194,spanish,15-07-2014 08:44,active
15945,15-07-2014 10:12,6706,english,,pending
15946,15-07-2014 09:50,1668,portugese,,pending
15947,15-07-2014 10:13,10959,french,,pending
15948,15-07-2014 07:43,1,chinese,15-07-2014 07:44,active
15949,15-07-2014 17:11,18,french,,pending
15950,15-07-2014 13:15,7214,english,15-07-2014 13:17,active
15951,15-07-2014 05:44,47,italian,15-07-2014 05:45,active
15952,15-07-2014 09:35,5419,english,15-07-2014 09:37,active
15953,15-07-2014 14:31,4948,spanish,,pending
15954,15-07-2014 16:41,10247,english,,pending
15955,15-07-2014 18:23,2,russian,,pending
15956,15-07-2014 13:59,10780,english,,pending
15957,15-07-2014 12:45,11629,english,15-07-2014 12:46,active
15958,15-07-2014 11:49,4845,english,,pending
15959,15-07-2014 14:32,6450,indian,15-07-2014 14:34,active
15960,15-07-2014 05:21,1,english,,pending
15961,15-07-2014 17:36,1434,english,15-07-2014 17:38,active
15962,15-07-2014 07:10,12915,russian,15-07-2014 07:11,active
15963,15-07-2014 16:51,5687,english,15-07-2014 16:52,active
15964,15-07-2014 16:54,10807,english,15-07-2014 16:55,active
15965,15-07-2014 09:57,1,english,15-07-2014 09:59,active
15966,15-07-2014 15:34,1586,russian,15-07-2014 15:35,active
15967,15-07-2014 04:17,21,german,,pending
15968,15-07-2014 00:30,12496,russian,15-07-2014 00:32,active
15969,15-07-2014 18:35,1,french,15-07-2014 18:36,active
15970,15-07-2014 18:32,67,russian,,pending
15971,15-07-2014 16:54,471,korean,15-07-2014 16:55,active
15972,15-07-2014 07:18,186,english,,pending
15973,15-07-2014 15:24,1306,french,15-07-2014 15:25,active
15974,15-07-2014 11:09,1,english,15-07-2014 11:11,active
15975,15-07-2014 23:59,1,german,16-07-2014 00:00,active
15976,15-07-2014 11:05,2288,english,,pending
15977,15-07-2014 11:33,11982,english,,pending
15978,15-07-2014 09:36,6971,english,15-07-2014 09:37,active
15979,15-07-2014 17:17,6975,spanish,15-07-2014 17:19,active
15980,15-07-2014 14:56,8886,japanese,,pending
15981,15-07-2014 09:55,10453,english,,pending
15982,15-07-2014 09:16,8,english,15-07-2014 09:17,active
15983,15-07-2014 07:01,3086,english,15-07-2014 07:02,active
15984,15-07-2014 18:39,8406,korean,15-07-2014 18:41,active
15985,15-07-2014 12:54,10531,german,,pending
15986,15-07-2014 19:16,153,english,15-07-2014 19:17,active
15987,15-07-2014 11:14,7695,italian,,pending
15988,15-07-2014 08:31,12077,spanish,15-07-2014 08:32,active
15989,15-07-2014 19:42,1,english,15-07-2014 19:44,active
15990,15-07-2014 10:41,5623,japanese,,pending
15991,15-07-2014 19:01,7360,english,15-07-2014 19:03,active
15992,15-07-2014 17:44,1,english,15-07-2014 17:46,active
15993,15-07-2014 10:46,885,english,,pending
15994,15-07-2014 10:04,3,japanese,15-07-2014 10:05,active
15995,15-07-2014 07:16,599,english,15-07-2014 07:18,active
15996,15-07-2014 07:58,8469,german,15-07-2014 08:00,active
15997,15-07-2014 10:36,3118,english,15-07-2014 10:38,active
15998,15-07-2014 10:15,3837,english,15-07-2014 10:16,active
15999,15-07-2014 00:45,8410,spanish,15-07-2014 00:46,active
16000,16-07-2014 19:46,8250,italian,,pending
16001,16-07-2014 14:47,2,japanese,16-07-2014 14:48,active
16002,16-07-2014 15:05,830,english,16-07-2014 15:07,active
16003,16-07-2014 14:40,316,japanese,,pending
16004,16-07-2014 19:49,96,english,,pending
16005,16-07-2014 13:24,7656,english,16-07-2014 13:25,active
16006,16-07-2014 12:45,1937,french,,pending
16007,16-07-2014 05:16,19,german,16-07-2014 05:17,active
16008,16-07-2014 12:50,73,arabic,,pending
16009,16-07-2014 19:36,2,english,16-07-2014 19:37,active
16010,16-07-2014 18:45,10486,spanish,16-07-2014 18:46,active
16011,16-07-2014 23:53,6885,japanese,,pending
16012,16-07-2014 14:52,8739,english,16-07-2014 14:54,active
16013,16-07-2014 13:32,34,french,,pending
16014,16-07-2014 15:21,9541,arabic,16-07-2014 15:22,active
16015,16-07-2014 10:00,2602,english,,pending
16016,16-07-2014 09:28,71,english,16-07-2014 09:29,active
16017,16-07-2014 16:20,3,english,,pending
16018,16-07-2014 14:08,3,japanese,,pending
16019,16-07-2014 08:34,3195,russian,,pending
16020,16-07-2014 16:48,6702,english,16-07-2014 16:49,active
16021,16-07-2014 03:02,11787,english,,pending
16022,16-07-2014 18:57,3157,english,16-07-2014 18:59,active
16023,16-07-2014 10:52,127,english,,pending
16024,16-07-2014 11:08,17,english,,pending
16025,16-07-2014 17:02,8487,english,16-07-2014 17:03,active
16026,16-07-2014 13:43,2187,japanese,16-07-2014 13:44,active
16027,16-07-2014 01:32,10362,english,,pending
16028,16-07-2014 18:18,7,japanese,16-07-2014 18:20,active
16029,16-07-2014 09:14,5,english,,pending
16030,16-07-2014 15:40,10877,english,16-07-2014 15:42,active
16031,16-07-2014 10:05,3424,portugese,,pending
16032,16-07-2014 14:38,6006,spanish,16-07-2014 14:39,active
16033,16-07-2014 09:57,1756,english,,pending
16034,16-07-2014 06:09,2,arabic,,pending
16035,16-07-2014 17:03,8277,english,16-07-2014 17:04,active
16036,16-07-2014 04:34,6624,english,,pending
16037,16-07-2014 13:09,2237,english,16-07-2014 13:11,active
16038,16-07-2014 16:42,7979,indian,,pending
16039,16-07-2014 14:32,1,russian,16-07-2014 14:34,active
16040,16-07-2014 08:10,13110,italian,,pending
16041,16-07-2014 02:20,5961,english,16-07-2014 02:22,active
16042,16-07-2014 12:42,10498,chinese,16-07-2014 12:43,active
16043,16-07-2014 14:23,10176,japanese,16-07-2014 14:24,active
16044,16-07-2014 16:20,3397,english,16-07-2014 16:21,active
16045,16-07-2014 13:04,10,spanish,16-07-2014 13:06,active
16046,16-07-2014 19:05,4251,french,,pending
16047,16-07-2014 15:42,47,russian,,pending
16048,16-07-2014 02:01,6,french,16-07-2014 02:03,active
16049,16-07-2014 17:30,468,english,16-07-2014 17:31,active
16050,16-07-2014 12:35,4578,german,,pending
16051,16-07-2014 05:25,15,english,16-07-2014 05:26,active
16052,16-07-2014 17:05,1,japanese,16-07-2014 17:06,active
16053,16-07-2014 19:56,3338,italian,16-07-2014 19:57,active
16054,16-07-2014 13:50,3,chinese,16-07-2014 13:52,active
16055,16-07-2014 13:50,10881,english,16-07-2014 13:51,active
16056,16-07-2014 08:44,3145,arabic,,pending
16057,16-07-2014 11:57,306,chinese,,pending
16058,16-07-2014 13:22,3093,english,,pending
16059,16-07-2014 17:41,6292,chinese,16-07-2014 17:42,active
16060,16-07-2014 19:09,8985,english,16-07-2014 19:10,active
16061,16-07-2014 10:00,2435,english,,pending
16062,16-07-2014 08:04,2,english,16-07-2014 08:05,active
16063,16-07-2014 13:25,1159,german,16-07-2014 13:26,active
16064,16-07-2014 10:05,2822,japanese,16-07-2014 10:06,active
16065,16-07-2014 23:55,10944,spanish,16-07-2014 23:56,active
16066,16-07-2014 06:16,8520,english,,pending
16067,16-07-2014 19:37,3,spanish,,pending
16068,16-07-2014 18:04,126,english,16-07-2014 18:06,active
16069,16-07-2014 12:48,12354,indian,16-07-2014 12:49,active
16070,16-07-2014 17:19,10163,english,16-07-2014 17:20,active
16071,16-07-2014 10:10,3634,german,16-07-2014 10:12,active
16072,16-07-2014 07:36,6637,german,,pending
16073,16-07-2014 08:43,10418,english,,pending
16074,16-07-2014 09:26,3783,english,16-07-2014 09:28,active
16075,16-07-2014 14:29,8076,english,,pending
16076,16-07-2014 17:06,12312,english,16-07-2014 17:08,active
16077,16-07-2014 18:00,314,english,16-07-2014 18:02,active
16078,16-07-2014 08:48,7418,japanese,,pending
16079,16-07-2014 09:51,1,spanish,,pending
16080,16-07-2014 07:06,4295,french,16-07-2014 07:07,active
16081,16-07-2014 14:49,12297,french,,pending
16082,16-07-2014 16:50,40,english,16-07-2014 16:51,active
16083,16-07-2014 21:16,5283,english,16-07-2014 21:17,active
16084,16-07-2014 08:19,2,english,,pending
16085,16-07-2014 17:51,6,korean,16-07-2014 17:53,active
16086,16-07-2014 17:43,2022,spanish,,pending
16087,16-07-2014 06:31,3035,english,16-07-2014 06:32,active
16088,16-07-2014 08:25,3359,english,16-07-2014 08:27,active
16089,16-07-2014 19:59,7,chinese,16-07-2014 20:01,active
16090,16-07-2014 15:23,3223,english,,pending
16091,16-07-2014 14:30,5968,english,,pending
16092,16-07-2014 09:26,11433,spanish,16-07-2014 09:27,active
16093,17-07-2014 05:51,39,japanese,17-07-2014 05:52,active
16094,17-07-2014 14:49,1986,english,17-07-2014 14:51,active
16095,17-07-2014 08:27,12619,english,17-07-2014 08:29,active
16096,17-07-2014 15:56,33,english,,pending
16097,17-07-2014 17:48,8870,english,,pending
16098,17-07-2014 16:08,2457,japanese,,pending
16099,17-07-2014 15:14,183,russian,,pending
16100,17-07-2014 10:52,12416,english,,pending
16101,17-07-2014 07:04,13078,english,,pending
16102,17-07-2014 15:10,10636,english,17-07-2014 15:12,active
16103,17-07-2014 16:28,1112,arabic,17-07-2014 16:30,active
16104,17-07-2014 11:45,12378,german,17-07-2014 11:46,active
16105,17-07-2014 09:41,5830,spanish,,pending
16106,17-07-2014 07:34,2753,english,17-07-2014 07:35,active
16107,17-07-2014 06:01,10704,english,,pending
16108,17-07-2014 16:53,7080,french,,pending
16109,17-07-2014 14:54,754,english,,pending
16110,17-07-2014 12:24,6,chinese,17-07-2014 12:25,active
16111,17-07-2014 11:50,42,french,,pending
16112,17-07-2014 15:52,7420,japanese,,pending
16113,17-07-2014 05:59,4560,english,17-07-2014 06:00,active
16114,17-07-2014 21:50,8146,english,,pending
16115,17-07-2014 17:38,7,spanish,,pending
16116,17-07-2014 16:00,11369,english,,pending
16117,17-07-2014 12:08,6751,english,,pending
16118,17-07-2014 10:39,8962,arabic,17-07-2014 10:41,active
16119,17-07-2014 16:07,440,spanish,17-07-2014 16:08,active
16120,17-07-2014 15:12,11560,portugese,17-07-2014 15:13,active
16121,17-07-2014 15:35,12843,english,,pending
16122,17-07-2014 16:43,1,indian,17-07-2014 16:44,active
16123,17-07-2014 12:55,7634,spanish,,pending
16124,17-07-2014 18:06,2646,chinese,,pending
16125,17-07-2014 19:57,12855,english,17-07-2014 19:58,active
16126,17-07-2014 17:50,4800,spanish,,pending
16127,17-07-2014 03:35,1,chinese,17-07-2014 03:36,active
16128,17-07-2014 17:34,6,english,17-07-2014 17:36,active
16129,17-07-2014 09:13,5362,english,,pending
16130,17-07-2014 19:56,22,german,,pending
16131,17-07-2014 15:27,2,spanish,,pending
16132,17-07-2014 08:17,4,spanish,17-07-2014 08:18,active
16133,17-07-2014 14:45,61,english,17-07-2014 14:46,active
16134,17-07-2014 11:42,6501,spanish,,pending
16135,17-07-2014 13:10,24,english,,pending
16136,17-07-2014 08:35,9793,spanish,17-07-2014 08:37,active
16137,17-07-2014 11:14,5557,japanese,17-07-2014 11:16,active
16138,17-07-2014 08:08,7245,english,17-07-2014 08:10,active
16139,17-07-2014 00:05,97,english,,pending
16140,17-07-2014 13:53,5126,english,17-07-2014 13:54,active
16141,17-07-2014 15:08,1588,spanish,,pending
16142,17-07-2014 13:05,2487,english,,pending
16143,17-07-2014 10:47,4873,spanish,17-07-2014 10:48,active
16144,17-07-2014 19:52,3862,english,,pending
16145,17-07-2014 23:13,10817,english,17-07-2014 23:14,active
16146,17-07-2014 12:56,5087,indian,17-07-2014 12:57,active
16147,17-07-2014 16:10,2585,english,17-07-2014 16:11,active
16148,17-07-2014 18:43,9741,english,,pending
16149,17-07-2014 17:07,6321,japanese,,pending
16150,17-07-2014 09:37,38,english,,pending
16151,17-07-2014 08:10,37,english,,pending
16152,17-07-2014 12:27,9782,korean,,pending
16153,17-07-2014 13:12,11,chinese,17-07-2014 13:14,active
16154,17-07-2014 18:52,11590,french,,pending
16155,17-07-2014 11:33,11567,french,,pending
16156,17-07-2014 08:29,69,arabic,,pending
16157,18-07-2014 19:11,10894,english,18-07-2014 19:12,active
16158,18-07-2014 11:07,2453,french,,pending
16159,18-07-2014 03:54,8,english,18-07-2014 03:56,active
16160,18-07-2014 17:42,11549,german,18-07-2014 17:44,active
16161,18-07-2014 06:25,3515,japanese,,pending
16162,18-07-2014 10:27,3620,english,,pending
16163,18-07-2014 10:33,3,english,,pending
16164,18-07-2014 15:15,12184,english,,pending
16165,18-07-2014 10:49,9764,arabic,18-07-2014 10:51,active
16166,18-07-2014 13:16,2799,english,,pending
16167,18-07-2014 08:07,10229,english,18-07-2014 08:08,active
16168,18-07-2014 07:05,198,chinese,18-07-2014 07:07,active
16169,18-07-2014 10:45,639,english,18-07-2014 10:47,active
16170,18-07-2014 16:12,1322,russian,,pending
16171,18-07-2014 17:19,4,english,18-07-2014 17:21,active
16172,18-07-2014 15:53,7959,french,18-07-2014 15:55,active
16173,18-07-2014 12:43,9295,french,,pending
16174,18-07-2014 20:55,1,korean,18-07-2014 20:56,active
16175,18-07-2014 14:59,11812,english,,pending
16176,18-07-2014 14:02,100,english,18-07-2014 14:03,active
16177,18-07-2014 11:35,8203,german,18-07-2014 11:37,active
16178,18-07-2014 16:45,5598,english,18-07-2014 16:46,active
16179,18-07-2014 12:37,6437,italian,,pending
16180,18-07-2014 17:46,3193,chinese,18-07-2014 17:47,active
16181,18-07-2014 08:48,9082,spanish,,pending
16182,18-07-2014 02:17,10041,english,18-07-2014 02:18,active
16183,18-07-2014 17:20,6558,english,18-07-2014 17:22,active
16184,18-07-2014 10:13,8796,english,,pending
16185,18-07-2014 14:25,150,italian,18-07-2014 14:26,active
16186,18-07-2014 14:47,1405,english,18-07-2014 14:48,active
16187,18-07-2014 19:17,2817,english,18-07-2014 19:18,active
16188,18-07-2014 20:40,12431,indian,,pending
16189,18-07-2014 10:02,7316,english,18-07-2014 10:03,active
16190,18-07-2014 17:22,8579,portugese,,pending
16191,18-07-2014 08:36,727,english,18-07-2014 08:37,active
16192,18-07-2014 14:47,9487,english,,pending
16193,18-07-2014 08:03,1,english,,pending
16194,18-07-2014 11:02,8,french,18-07-2014 11:03,active
16195,18-07-2014 10:56,5,chinese,18-07-2014 10:58,active
16196,18-07-2014 20:06,282,english,,pending
16197,18-07-2014 17:37,259,indian,18-07-2014 17:39,active
16198,18-07-2014 09:29,3410,english,,pending
16199,18-07-2014 09:46,2178,german,,pending
16200,18-07-2014 07:45,124,english,18-07-2014 07:46,active
16201,18-07-2014 13:37,12960,spanish,,pending
16202,18-07-2014 05:39,6981,english,18-07-2014 05:41,active
16203,18-07-2014 11:12,4832,arabic,18-07-2014 11:14,active
16204,18-07-2014 09:07,10,english,18-07-2014 09:08,active
16205,18-07-2014 12:17,8142,indian,18-07-2014 12:18,active
16206,18-07-2014 17:52,7694,english,18-07-2014 17:54,active
16207,18-07-2014 04:26,400,english,,pending
16208,18-07-2014 17:48,11405,english,,pending
16209,18-07-2014 13:08,11495,english,,pending
16210,18-07-2014 16:05,50,english,18-07-2014 16:07,active
16211,18-07-2014 15:08,8262,english,,pending
16212,18-07-2014 11:26,1833,german,18-07-2014 11:27,active
16213,18-07-2014 09:36,20,english,18-07-2014 09:37,active
16214,18-07-2014 13:25,8799,english,,pending
16215,18-07-2014 07:01,5,english,,pending
16216,18-07-2014 15:37,4879,english,18-07-2014 15:38,active
16217,18-07-2014 18:27,6,japanese,,pending
16218,18-07-2014 06:48,4366,german,18-07-2014 06:49,active
16219,18-07-2014 14:05,12629,english,18-07-2014 14:07,active
16220,18-07-2014 18:27,40,english,18-07-2014 18:29,active
16221,18-07-2014 14:16,8089,english,,pending
16222,18-07-2014 16:38,8492,english,18-07-2014 16:39,active
16223,18-07-2014 07:09,9406,english,,pending
16224,18-07-2014 11:54,5711,spanish,,pending
